#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
E.coli and Shigella,CF111,,PDT000185860.1,2017-02-06T01:01:45Z,Brazil:Sao Paulo,chicken breast,environmental/other,,,,,SAMN06285083,GCA_001984855.1,"aadA12,aph(3')-Ia,blaCMY-2,blaEC,blaTEM-1,lnu(A),mcr-1.1",PDG000000004.1583
E.coli and Shigella,INSali25,,PDT000186200.2,2019-08-06T03:14:14Z,Portugal: Lisbon,vegetable,environmental/other,,,,,SAMN04490314,GCA_001990545.2,"aac(3)-IV,aadA1,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,blaTEM-1,floR,mcr-1.1,sat2,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,LM17584/1,,PDT000186211.1,2017-02-09T20:01:41Z,Germany: Stuttgart,mettwurst,environmental/other,,,,,SAMN06047112,GCA_001990845.1,blaEC,PDG000000004.1583
E.coli and Shigella,TS25/08,,PDT000186214.1,2017-02-09T20:01:45Z,Germany: Stuttgart,mixed minced meat,environmental/other,,,,,SAMN06047031,GCA_001990855.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,catA1,dfrA1,sat2,sul3,tet(B)",PDG000000004.1583
E.coli and Shigella,K30,,PDT000186212.1,2017-02-09T20:01:42Z,Germany: Munich,raw milk,environmental/other,,,,,SAMN06047079,GCA_001990865.1,"blaEC,tet(K)",PDG000000004.1583
E.coli and Shigella,RF1a,,PDT000186213.1,2017-02-09T20:01:43Z,Germany: Kulmbach,beef,environmental/other,,,,,SAMN06047030,GCA_001990875.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,LM27564,,PDT000186216.1,2017-02-09T20:02:28Z,Germany: Munich,deer meat,environmental/other,,,,,SAMN06047035,GCA_001990925.1,blaEC,PDG000000004.1583
E.coli and Shigella,TS18/08,,PDT000186215.1,2017-02-09T20:02:25Z,Germany: Stuttgart,mixed minced meat,environmental/other,,,,,SAMN06046975,GCA_001990935.1,blaEC,PDG000000004.1583
E.coli and Shigella,TS21/08,,PDT000186217.1,2017-02-09T20:07:41Z,Germany: Stuttgart,mixed minced meat,environmental/other,,,,,SAMN06047103,GCA_001990965.1,blaEC,PDG000000004.1583
E.coli and Shigella,LM27558stx2,,PDT000186545.1,2017-02-10T19:40:24Z,Germany: Munich,deer meat,environmental/other,,,,,SAMN06046988,GCA_001994955.1,blaEC,PDG000000004.1583
E.coli and Shigella,LM14603/08,,PDT000186546.1,2017-02-10T19:40:48Z,Germany: Munich,deer meat,environmental/other,,,,,SAMN06047041,GCA_001994975.1,blaEC,PDG000000004.1583
E.coli and Shigella,,,PDT000188219.1,2017-02-15T17:21:49Z,Israel,P1 of YFP-CAM to MG1655 from E. Coli stock center,environmental/other,,PDS000051623.4,2,2,SAMN06227049,GCA_001999185.1,"blaEC,catA1",PDG000000004.1583
E.coli and Shigella,BG1,,PDT000190082.1,2017-02-24T22:02:03Z,France,small intestine content of a cow at a French slaughterhouse (INRA),environmental/other,Bos taurus,,,,SAMN05954874,GCA_002006865.1,blaEC,PDG000000004.1583
E.coli and Shigella,LS5218,,PDT000190729.1,2017-02-27T15:43:38Z,,,environmental/other,,PDS000003297.48,9,13,SAMN06339461,GCA_002007165.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-109D,,PDT000191163.1,2017-03-03T21:16:11Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220105,GCA_002015195.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-98B,,PDT000191162.1,2017-03-03T21:16:09Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220106,GCA_002015205.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-73A,,PDT000191164.1,2017-03-03T21:16:40Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220107,GCA_002015235.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-141E,,PDT000191165.1,2017-03-03T21:16:51Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220104,GCA_002015255.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-435B,,PDT000191166.1,2017-03-03T21:16:53Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220102,GCA_002015265.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-492A,,PDT000191169.1,2017-03-03T21:17:39Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220101,GCA_002015315.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-331C,,PDT000191168.1,2017-03-03T21:17:32Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220099,GCA_002015325.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-416C,,PDT000191172.1,2017-03-03T21:18:25Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220098,GCA_002015365.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-174C,,PDT000191174.1,2017-03-03T21:19:10Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220091,GCA_002015435.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-526E,,PDT000191176.1,2017-03-03T21:19:40Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220095,GCA_002015455.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2014-5-288B,,PDT000191179.1,2017-03-03T21:20:27Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220128,GCA_002015535.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2014-5-1253A,,PDT000191212.1,2017-03-03T21:28:41Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220111,GCA_002016195.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2014-5-1565C,,PDT000191214.1,2017-03-03T21:28:49Z,USA:TX,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220109,GCA_002016205.1,"aac(3)-VIa,aadA1,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,floR,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,UMDKSU-2014-5-1838G,,PDT000191213.1,2017-03-03T21:28:47Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220108,GCA_002016215.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2014-5-965B,,PDT000191218.1,2017-03-03T21:29:45Z,USA:TX,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220112,GCA_002016275.1,blaEC,PDG000000004.1583
E.coli and Shigella,UMDKSU-2014-5-1451D,,PDT000191219.1,2017-03-03T21:29:56Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220110,GCA_002016285.1,"blaEC,tet(C)",PDG000000004.1583
E.coli and Shigella,UMDKSU-2013-3-111C,,PDT000191216.1,2017-03-03T21:29:41Z,USA:NE,feces of feedlot cattle,environmental/other,Bos taurus,,,,SAMN06220093,GCA_002016295.1,blaEC,PDG000000004.1583
E.coli and Shigella,ICBECAM7,,PDT000191231.1,2017-03-04T00:04:19Z,Brazil: Sao Paulo,seawater,environmental/other,,,,,SAMN06349432,GCA_002018425.1,"blaCTX-M-8,blaEC,qnrB19",PDG000000004.1583
E.coli and Shigella,ICBECAM8,,PDT000191590.1,2017-03-06T14:04:25Z,Brazil: Sao Paulo,seawater,environmental/other,,,,,SAMN06349191,GCA_002018795.1,"blaCTX-M-55,blaEC,blaTEM",PDG000000004.1583
E.coli and Shigella,ICBECAM5,,PDT000191592.1,2017-03-06T14:04:52Z,Brazil: Sao Paulo,seawater,environmental/other,,,,,SAMN06349182,GCA_002018815.1,"aac(3)-IIa,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,sul2",PDG000000004.1583
E.coli and Shigella,ICBECAM12,,PDT000191591.1,2017-03-06T14:04:38Z,Brazil: Sao Paulo,seawater,environmental/other,,,,,SAMN06349193,GCA_002018825.1,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,13E0725,,PDT000197011.1,2017-03-21T16:51:55Z,Germany,cattle,environmental/other,,,,,SAMN06554468,GCA_002055605.1,blaEC,PDG000000004.1583
E.coli and Shigella,13E0780,,PDT000197016.1,2017-03-21T17:09:39Z,Germany,cattle,environmental/other,,,,,SAMN06563569,GCA_002057245.1,blaEC,PDG000000004.1583
E.coli and Shigella,13E0767,,PDT000197017.1,2017-03-21T17:11:03Z,Germany,cattle,environmental/other,,,,,SAMN06563579,GCA_002057355.1,blaEC,PDG000000004.1583
E.coli and Shigella,DSM 103246,,PDT000197018.1,2017-03-21T17:34:35Z,Germany,chicken carcass,environmental/other,,,,,SAMN06434185,GCA_002058765.1,"aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCTX-M-14,blaEC,dfrA16,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,FAM21845,O68:H14,PDT000200051.1,2017-04-03T14:55:48Z,Switzerland,raw milk cheese,environmental/other,,,,,SAMN05762409,GCA_002077195.1,"aac(3)-IV,aadA1,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,BLK9,,PDT000200052.1,2017-04-04T13:50:36Z,Hungary: Szeged,engineered variant of Escherichia coli BL21(DE3),environmental/other,,PDS000035048.5,1,,SAMN04497926,GCA_002078275.1,blaEC,PDG000000004.1583
E.coli and Shigella,BLK16,,PDT000200053.1,2017-04-04T13:51:04Z,Hungary: Szeged,Engineered variant of Escherichia coli BL21(DE3),environmental/other,,PDS000035048.5,1,,SAMN04505873,GCA_002078295.1,blaEC,PDG000000004.1583
E.coli and Shigella,ATCC 10798,,PDT000201787.1,2017-04-12T19:29:05Z,,,environmental/other,,PDS000003297.48,9,10,SAMN06624121,GCA_002087985.1,blaEC,PDG000000004.1583
E.coli and Shigella,BLR(DE3),,PDT000203042.1,2017-04-13T19:53:42Z,,commercial strain obtained from Novagen,environmental/other,,PDS000035048.5,9,,SAMN06619924,GCA_002090355.1,"blaEC,tet(B)",PDG000000004.1583
E.coli and Shigella,KCJK1866,,PDT000203335.1,2017-04-17T18:02:16Z,USA:FL,feces,environmental/other,Bos taurus,,,,SAMN05757714,GCA_002093035.1,"aadA1,aadA2,aph(3')-Ia,blaCMY-2,blaCTX-M-27,blaEC,blaTEM-1,cmlA1,dfrA12,qacL,sul3,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK1906,,PDT000203675.1,2017-04-18T21:04:10Z,USA:FL,feces,environmental/other,Bos taurus,PDS000007860.5,0,,SAMN05757747,GCA_002099405.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK1963,,PDT000203678.1,2017-04-18T21:04:43Z,USA:FL,feces,environmental/other,Bos taurus,PDS000007860.5,0,,SAMN05757741,GCA_002099465.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK2028,,PDT000203679.1,2017-04-18T21:04:55Z,USA:FL,feces,environmental/other,,PDS000007860.5,0,,SAMN05757740,GCA_002099495.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK2068,,PDT000203680.1,2017-04-18T21:05:15Z,USA:FL,feces,environmental/other,Bos taurus,PDS000007860.5,0,,SAMN05757738,GCA_002099525.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK2104,,PDT000203681.1,2017-04-18T21:05:20Z,USA:FL,feces,environmental/other,Bos taurus,,,,SAMN05757736,GCA_002099535.1,"aadA1,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-2,blaEC,catA1,dfrA1,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,KCJK2115,,PDT000203682.1,2017-04-18T21:05:26Z,USA:FL,feces,environmental/other,Bos taurus,PDS000007860.5,0,,SAMN05757735,GCA_002099555.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK2140,,PDT000203683.1,2017-04-18T21:05:36Z,USA:FL,feces,environmental/other,Bos taurus,PDS000007860.5,0,,SAMN05757733,GCA_002099585.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK2158,,PDT000203685.1,2017-04-18T21:05:56Z,USA:FL,feces,environmental/other,Bos taurus,PDS000007860.5,3,,SAMN05757727,GCA_002099615.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK2198,,PDT000203686.1,2017-04-18T21:06:03Z,USA:FL,feces,environmental/other,Bos taurus,PDS000007860.5,0,,SAMN05757725,GCA_002099625.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK1933,,PDT000203688.1,2017-04-18T21:06:33Z,USA:FL,feces,environmental/other,Bos taurus,PDS000007860.5,0,,SAMN05789715,GCA_002099685.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK2329,,PDT000203691.1,2017-04-18T21:07:12Z,USA:FL,feces,environmental/other,Bos taurus,,,,SAMN05789717,GCA_002099695.1,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,dfrA14,qnrS1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK2154,,PDT000203701.1,2017-04-18T21:09:10Z,USA:FL,feces,environmental/other,Bos taurus,PDS000007860.5,2,,SAMN05789712,GCA_002099955.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-32,blaEC,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,KCJK1990,,PDT000203703.1,2017-04-18T21:09:12Z,USA:FL,feces,environmental/other,Bos taurus,,,,SAMN05789713,GCA_002099965.1,"blaCMY-2,blaEC,tet(B)",PDG000000004.1583
E.coli and Shigella,EM1CRO,,PDT000204784.1,2017-04-21T15:01:50Z,Brazil: Santos,,environmental/other,Perna perna,,,,SAMN06706363,GCA_002104125.1,"blaCMY-2,blaEC",PDG000000004.1583
E.coli and Shigella,C60,,PDT000204785.1,2017-04-21T15:02:52Z,Brazil: Santos,,environmental/other,Crassostrea,,,,SAMN06706332,GCA_002104225.1,"blaCTX-M-8,blaEC",PDG000000004.1583
E.coli and Shigella,Ec6M,,PDT000204786.1,2017-04-21T17:03:28Z,Brazil: Santos,brown mussels (Perna perna),environmental/other,,,,,SAMN06712365,GCA_002104405.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-27,blaEC,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,EcMO,,PDT000204787.1,2017-04-21T17:07:49Z,Brazil: Santos,oysters (Crassostrea spp.),environmental/other,,,,,SAMN06712614,GCA_002104485.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-27,blaEC,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,TM2CRO,,PDT000204788.1,2017-04-21T17:38:22Z,Brazil: Santos,brown mussels (Perna perna),environmental/other,,,,,SAMN06712615,GCA_002104645.1,"aadA1,aadA2,blaCTX-M,blaEC,blaTEM,cmlA1,dfrA12,fosA3,qacL,sul3",PDG000000004.1583
E.coli and Shigella,CFSAN051542,,PDT000205337.1,2017-04-24T14:54:32Z,USA,Blue cheese in wax,environmental/other,,,,,SAMN05414625,GCA_002105735.1,"aadA1,blaEC,blaIMP-27,sat2",PDG000000004.1583
E.coli and Shigella,FAM21843,,PDT000205416.1,2017-04-25T20:01:53Z,Switzerland,Raw milk cheese,environmental/other,,,,,SAMN06344340,GCA_002109445.1,"aadA1,blaEC,dfrA1,sat2",PDG000000004.1583
E.coli and Shigella,FAM21805,,PDT000205417.1,2017-04-25T20:02:27Z,Switzerland,Raw milk cheese,environmental/other,,,,,SAMN06329919,GCA_002109485.1,blaEC,PDG000000004.1583
E.coli and Shigella,ICBEcBL-I-09(2),,PDT000206599.1,2017-04-28T11:09:21Z,Brazil: Amazon,Rectal swab,environmental/other,,,,,SAMN06819254,GCA_002114355.1,"aadA2,blaCTX-M-14,blaEC,blaTEM-1,cmlA4,dfrA15,erm(B),qacEdelta1,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,HB-Coli0,,PDT000206608.2,2018-10-17T17:54:11Z,China: Baoding,intestine,environmental/other,chicken,,,,SAMN06819205,GCA_002116715.2,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,bleO,dfrA17,floR,fosA7,oqxA,oqxB,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,HST04,,PDT000208155.1,2017-05-05T12:51:32Z,China,TAKARA,environmental/other,,,,,SAMN04396805,GCA_002118095.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC996,,PDT000208675.1,2017-05-12T13:02:02Z,Canada,,environmental/other,,PDS000004368.41,0,0,SAMN04420126,GCA_002133435.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC1257,,PDT000208689.1,2017-05-12T13:04:32Z,Canada,,environmental/other,,,,,SAMN04420175,GCA_002133745.1,"aadA1,blaEC,dfrA1",PDG000000004.1583
E.coli and Shigella,OLC984,,PDT000208699.1,2017-05-12T13:05:44Z,Canada,,environmental/other,,,,,SAMN04420135,GCA_002133925.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC1074,,PDT000208702.1,2017-05-12T13:06:24Z,Canada,,environmental/other,,,,,SAMN04420148,GCA_002134005.1,"blaEC,fosA7",PDG000000004.1583
E.coli and Shigella,OLC1061,,PDT000208703.1,2017-05-12T13:06:27Z,Canada,,environmental/other,,,,,SAMN04420150,GCA_002134035.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC2135,,PDT000208704.1,2017-05-12T13:06:55Z,Canada,,environmental/other,,PDS000035075.4,2,2,SAMN04420157,GCA_002134065.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC2136,,PDT000208705.1,2017-05-12T13:07:02Z,Canada,,environmental/other,,,,,SAMN04420158,GCA_002134075.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC2140,,PDT000208709.1,2017-05-12T13:07:37Z,Canada,,environmental/other,,,,,SAMN04420162,GCA_002134155.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC1267,,PDT000208711.1,2017-05-12T13:08:04Z,Canada,,environmental/other,,,,,SAMN04420185,GCA_002134205.1,"aadA1,blaEC,sat2",PDG000000004.1583
E.coli and Shigella,OLC1065,,PDT000208713.1,2017-05-12T13:08:13Z,Canada,,environmental/other,,,,,SAMN04420189,GCA_002134235.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC989,,PDT000208718.1,2017-05-12T13:09:15Z,Canada,,environmental/other,,,,,SAMN04420140,GCA_002134335.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC1068,,PDT000208720.1,2017-05-12T13:09:47Z,Canada,,environmental/other,,,,,SAMN04420154,GCA_002134385.1,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,dfrA7,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,OLC1062,,PDT000208722.1,2017-05-12T13:09:49Z,Canada,,environmental/other,,,,,SAMN04420151,GCA_002134405.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC1256,,PDT000208727.1,2017-05-12T13:10:52Z,Canada,,environmental/other,,,,,SAMN04420174,GCA_002134525.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC1260,,PDT000208730.1,2017-05-12T13:11:29Z,Canada,,environmental/other,,,,,SAMN04420178,GCA_002134565.1,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaTEM-1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,OLC1261,,PDT000208729.1,2017-05-12T13:11:29Z,Canada,,environmental/other,,,,,SAMN04420179,GCA_002134575.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC1262,,PDT000208731.1,2017-05-12T13:11:30Z,Canada,,environmental/other,,,,,SAMN04420180,GCA_002134585.1,blaEC,PDG000000004.1583
E.coli and Shigella,OLC1263,,PDT000208734.1,2017-05-12T13:12:06Z,Canada,,environmental/other,,,,,SAMN04420181,GCA_002134625.1,blaEC,PDG000000004.1583
E.coli and Shigella,ARS-CC9635,,PDT000209460.1,2017-05-16T15:09:19Z,USA: PA,feces,environmental/other,Calf,,,,SAMN06670998,GCA_002142335.1,"aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA17,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,ARS-CC9622,,PDT000209458.1,2017-05-16T15:09:08Z,USA: PA,feces,environmental/other,Calf,,,,SAMN06670997,GCA_002142355.1,"blaEC,tet(B)",PDG000000004.1583
E.coli and Shigella,ARS-CC9591,,PDT000209459.1,2017-05-16T15:09:15Z,USA: PA,feces,environmental/other,Calf,,,,SAMN06670999,GCA_002142365.1,"aadA1,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-2,blaCTX-M-14,blaEC,catA1,dfrA1,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,ARS-CC9604,,PDT000209461.1,2017-05-16T15:09:48Z,USA: PA,feces,environmental/other,Calf,,,,SAMN06670996,GCA_002142415.1,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-2,blaEC,floR,sul2,tet(A),tet(B)",PDG000000004.1583
E.coli and Shigella,ARS-CC9640,,PDT000209463.1,2017-05-16T15:10:08Z,USA: PA,feces,environmental/other,Calf,,,,SAMN06670995,GCA_002142435.1,"aph(3')-Ia,blaCMY-2,blaEC,sul2",PDG000000004.1583
E.coli and Shigella,ARS-CC9624,,PDT000209462.1,2017-05-16T15:10:08Z,USA: PA,feces,environmental/other,Calf,,,,SAMN06670993,GCA_002142445.1,"aadA1,blaCMY-2,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,sul2,tet(A),tet(B)",PDG000000004.1583
E.coli and Shigella,WCHEC050618,,PDT000212780.1,2017-05-22T12:05:02Z,"China: Sichuan, Chengdu",Sewage,environmental/other,,,,,SAMN06197016,GCA_002153985.1,"aadA1,aadA2,aph(3')-Ia,blaEC,blaTEM-1,cmlA1,dfrA12,floR,mcr-1.1,qacL,qnrS1,sul3,tet(A)",PDG000000004.1583
E.coli and Shigella,WCHEC050614,,PDT000212781.1,2017-05-22T12:06:43Z,"China: Sichuan, Chengdu",Sewage,environmental/other,,,,,SAMN06197015,GCA_002154035.1,"aadA1,aadA2,aph(3')-Ia,blaEC,cmlA1,dfrA12,floR,mcr-1.1,mef(B),qacL,sul3,tet(A)",PDG000000004.1583
E.coli and Shigella,WCHEC050606,,PDT000212782.1,2017-05-22T12:07:51Z,China: Chengdu,hospital sewage,environmental/other,,,,,SAMN05938917,GCA_002154075.1,"aac(3)-II,aac(3)-IIa,aadA22,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,blaTEM-1,dfrA14,floR,mcr-1.4,mph(A),qnrS1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,WCHEC050609,,PDT000212783.1,2017-05-22T12:08:14Z,"China: Sichuan, Chengdu",Sewage,environmental/other,,,,,SAMN06197013,GCA_002154095.1,"aac(3)-IV,aadA1,aadA2,aph(3')-Ia,aph(4)-Ia,blaCMY-2,blaCTX-M-55,blaEC,cmlA1,dfrA12,floR,fosA3,mcr-1.1,mef(B),oqxA,oqxB,qacL,sul3,tet(A)",PDG000000004.1583
E.coli and Shigella,WCHEC050622,,PDT000212784.1,2017-05-22T12:09:42Z,"China: Sichuan, Chengdu",Sewage,environmental/other,,,,,SAMN06197017,GCA_002154135.1,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-125,blaEC,blaTEM-1,dfrA14,floR,mcr-1.1,qnrS1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,WQMCR,,PDT000212786.1,2017-05-22T12:11:26Z,China: Shandong Province,stool,environmental/other,pig,,,,SAMN06245891,GCA_002154185.1,"aac(3)-IId,aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-IIa,aph(6)-Id,blaCTX-M-55,blaEC,ble,bleO,dfrA12,floR,fosA3,mcr-1.1,mph(A),oqxA,oqxB,qacEdelta1,rmtB1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,SJRP/Ec42685,,PDT000212788.1,2017-05-22T12:12:58Z,Brazil: Guapiacu,chicken cloacal swab,environmental/other,chicken,,,,SAMN06275513,GCA_002154285.1,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-55,blaEC,blaTEM,fosA3,tet(A)",PDG000000004.1583
E.coli and Shigella,39764,,PDT000212787.1,2017-05-22T12:12:54Z,Brazil: Sao Jose do Rio Preto,chicken meat,environmental/other,,,,,SAMN06275485,GCA_002154295.1,"aadA1,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,cmlA1,dfrA12,qacL,qnrS1,sul2,sul3,tet(A)",PDG000000004.1583
E.coli and Shigella,SJRP/Ec42687,,PDT000212789.1,2017-05-22T13:04:09Z,Brazil: Guapiacu,cloacal swab,environmental/other,chicken,,,,SAMN06276119,GCA_002154755.1,"aac(3)-VIa,aadA1,blaCTX-M-2,blaEC,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,SJRP/Ec42690,,PDT000212790.1,2017-05-22T13:04:51Z,Brazil: Guapiacu,cloacal swab,environmental/other,chicken,,,,SAMN06276168,GCA_002154765.1,"aac(3)-IV,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaCTX-M-2,blaEC,dfrA7,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,SJRP/Ec42695,,PDT000212791.1,2017-05-22T13:06:26Z,Brazil: Guapiacu,cloacal swab,environmental/other,chicken,,,,SAMN06277330,GCA_002154805.1,"aac(3)-IV,aadA1,ant(2'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaCTX-M,blaEC,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
