#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
"E.coli and Shigella",,,"PDT000402894.1","2018-11-03T07:06:25Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",21,23,"SAMEA4727934","GCA_900489105.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA14,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402895.1","2018-11-03T07:06:51Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",24,33,"SAMEA4727936","GCA_900489185.1","blaCMY-2,blaEC,blaOXA-181,qnrS1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402896.1","2018-11-03T07:08:59Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",3,16,"SAMEA4727937","GCA_900489325.1","aac(6')-Ib-cr5,aadA2,aadA5,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-5,blaOXA-1,blaOXA-181,blaSHV,blaTEM-1,ble,catB3,dfrA12,dfrA17,erm(B),mph(A),qacEdelta1,qnrS1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402897.1","2018-11-03T07:09:31Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",3,17,"SAMEA4727939","GCA_900489315.1","blaCMY-2,blaEC,blaOXA-181,blaSHV-1,blaTEM-1,dfrA7,erm(B),mph(A),qacEdelta1,qnrS1,sul1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402898.1","2018-11-03T07:09:57Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",23,28,"SAMEA4727941","GCA_900489425.1","aac(6')-Ib-cr5,aadA5,blaCMY-2,blaCTX-M-15,blaDHA-1,blaEC,blaOXA-1,blaOXA-181,blaSHV,blaTEM-1,catB3,dfrA17,mph(A),qacE,qnrB,qnrS1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402899.1","2018-11-03T07:10:29Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",17,41,"SAMEA4727943","GCA_900489285.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402900.1","2018-11-03T07:10:58Z","France","urine","clinical","Homo sapiens","PDS000006918.52",26,28,"SAMEA4727945","GCA_900489305.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-4,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,dfrA8,mph(A),qacEdelta1,qnrS,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402901.1","2018-11-03T07:13:09Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",17,34,"SAMEA4727947","GCA_900489295.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402902.1","2018-11-03T07:15:31Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",26,26,"SAMEA4727949","GCA_900489415.1","aac(3)-IId,aac(6')-Ib-cr5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-55,blaEC,blaOXA-1,blaOXA-181,catA2,catB3,mph(A),qnrS1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402903.1","2018-11-03T07:17:40Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",2,27,"SAMEA4727951","GCA_900489455.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaSHV,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402904.1","2018-11-03T07:19:05Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",2,27,"SAMEA4727952","GCA_900489365.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402905.1","2018-11-03T07:21:27Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",1,26,"SAMEA4727954","GCA_900489405.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402906.1","2018-11-03T07:22:08Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",1,25,"SAMEA4727955","GCA_900489475.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaDHA-1,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacE,qnrB,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402908.1","2018-11-03T07:24:49Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",1,21,"SAMEA4727959","GCA_900489535.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402909.1","2018-11-03T07:27:00Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",1,20,"SAMEA4727960","GCA_900489335.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402911.1","2018-11-03T07:29:49Z","France","urine","clinical","Homo sapiens","PDS000006918.52",8,20,"SAMEA4727964","GCA_900489445.1","aac(6')-Ib-cr5,aadA5,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,qacEdelta1,qnrS1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402912.1","2018-11-03T07:30:26Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",23,25,"SAMEA4727965","GCA_900489345.1","aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,blaOXA-181,blaTEM-1,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402916.1","2018-11-03T07:35:53Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",8,28,"SAMEA4727972","GCA_900490435.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402917.1","2018-11-03T07:37:59Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",27,30,"SAMEA4727974","GCA_900489645.1","aac(6')-Ib-cr5,aadA5,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,qacEdelta1,qnrS1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402918.1","2018-11-03T07:38:24Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",0,14,"SAMEA4727976","GCA_900489615.1","aac(6')-Ib-cr5,aadA5,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,qacEdelta1,qnrS1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402919.1","2018-11-03T07:38:49Z","France","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",0,14,"SAMEA4727977","GCA_900489695.1","aac(6')-Ib-cr5,aadA5,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,qacEdelta1,qnrS1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402922.1","2018-11-03T07:41:47Z","Lebanon","Rectal Swap","clinical","Homo sapiens","PDS000006918.52",15,20,"SAMEA4727982","GCA_900489395.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402923.1","2018-11-03T07:43:51Z","Lebanon","urine","clinical","Homo sapiens","PDS000006918.52",11,15,"SAMEA4727984","GCA_900489755.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,floR,fosA,qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000402924.1","2018-11-03T07:45:59Z","Lebanon","Abdominal Gauze","clinical","Homo sapiens","PDS000006918.52",14,14,"SAMEA4727985","GCA_900489775.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","WCHEC005828",,"PDT000406588.1","2018-11-11T04:02:29Z","China: Chengdu, Sichuan",,"clinical","Homo sapiens","PDS000006918.52",17,19,"SAMN08932732","GCA_003719695.1","aac(6')-Ib-cr5,aadA5,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,qacEdelta1,qnrS1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000411342.1","2018-11-26T18:40:20Z","Switzerland","hospital","clinical","Homo sapiens","PDS000006918.52",21,34,"SAMEA4916104","GCA_900608195.1","aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA,blaOXA-181,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","M407",,"PDT000431870.1","2019-01-08T20:52:16Z","Myanmar:Yangon",,"clinical","Homo sapiens","PDS000006918.52",21,23,"SAMD00099763",,"aac(3)-II,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr5,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-4,blaOXA-1,blaTEM-1,ble,catB3,dfrA12,dfrA17,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","M629-2",,"PDT000431906.1","2019-01-08T20:52:23Z","Myanmar:Yangon",,"clinical","Homo sapiens","PDS000006918.52",16,11,"SAMD00099799",,"aac(3)-IId,aac(6')-Ib-cr5,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-5,blaOXA-1,blaTEM-1,ble,catB3,dfrA12,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","053-24903-Eco",,"PDT000432010.1","2019-01-08T20:52:41Z","Viet Nam:Hanoi",,"clinical","Homo sapiens","PDS000006918.52",7,14,"SAMD00112531",,"aac(3)-IId,aac(6')-Ib-cr5,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-5,blaOXA-1,blaTEM-1,ble,catB3,dfrA12,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","M107",,"PDT000432056.1","2019-01-08T20:52:49Z","Myanmar:Yangon",,"clinical","Homo sapiens","PDS000006918.52",29,29,"SAMD00059747",,"aac(3)-IId,aac(6')-Ib-cr5,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-5,blaOXA-1,blaTEM-1,ble,catB3,dfrA12,dfrA17,erm(B),mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","M110",,"PDT000432058.1","2019-01-08T20:52:49Z","Myanmar:Yangon",,"clinical","Homo sapiens","PDS000006918.52",17,28,"SAMD00059749",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-7,blaOXA-1,blaTEM-1,ble,catB3,dfrA17,qacEdelta1,qnrS1,sul1,sul2,tet(A),tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000445960.1","2019-01-20T20:54:10Z","Canada",,"clinical","Homo sapiens","PDS000006918.52",19,20,"SAMN07255223",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000445962.1","2019-01-20T20:54:11Z","Canada",,"clinical","Homo sapiens","PDS000006918.52",16,20,"SAMN07255224",,"aac(3)-II,aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY,blaCMY-2,blaCMY-42,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000445978.1","2019-01-20T20:54:14Z","Canada",,"clinical","Homo sapiens","PDS000006918.52",19,19,"SAMN07255222",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000445987.1","2019-01-20T20:54:15Z","Canada",,"clinical","Homo sapiens","PDS000006918.52",16,16,"SAMN07255225",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,blaCMY-2,blaCMY-42,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000446009.1","2019-01-20T20:54:19Z","Canada",,"clinical","Homo sapiens","PDS000006918.52",32,22,"SAMN07255226",,"aac(6')-Ib-cr5,aadA2,aadA5,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-4,blaOXA-1,blaOXA-181,blaTEM-1,ble,catB3,dfrA12,dfrA17,qacEdelta1,qnrS1,rmtB1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","BA22372",,"PDT000508909.1","2019-05-23T11:52:10Z","India: Vellore","blood","clinical","Homo sapiens","PDS000006918.52",7,44,"SAMN08637771","GCA_005671355.1","aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000534781.1","2019-07-01T15:31:17Z","Oman",,"clinical","Homo sapiens","PDS000006918.52",21,25,"SAMN11840206",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000534791.1","2019-07-01T15:31:18Z","Oman",,"clinical","Homo sapiens","PDS000006918.52",30,31,"SAMN11840210",,"aac(3)-IId,aac(6')-Ib-cr5,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-5,blaOXA-1,blaOXA-181,blaTEM-1,ble,catB3,dfrA12,dfrA17,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","NIPH17_0020",,"PDT000537225.1","2019-07-01T18:19:58Z","Cambodia:Phnom Penh",,"clinical","Homo sapiens","PDS000006918.52",24,31,"SAMD00164387","GCA_006536085.1","aac(3)-IId,aadA2,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,blaNDM-5,blaTEM-1,ble,dfrA12,mph(A),qacE,qacEdelta1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","NIPH17_0036",,"PDT000537226.1","2019-07-01T19:40:30Z","Cambodia:Phnom Penh",,"clinical","Homo sapiens","PDS000006918.52",30,33,"SAMD00164388","GCA_006537505.1","aac(3)-IId,aac(6')-Ib-cr5,aadA1,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catA1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00003572",,"PDT000589773.1","2019-09-20T21:28:43Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",2,20,"SAMN12342895",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00026920",,"PDT000589790.1","2019-09-20T21:28:46Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",21,40,"SAMN12342971",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00004992",,"PDT000589812.1","2019-09-20T21:28:50Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",13,10,"SAMN12342792",,"aac(6')-Ib-cr5,aadA5,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,qacEdelta1,qnrS1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00005420",,"PDT000589858.1","2019-09-20T21:28:58Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",25,23,"SAMN12343083",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00005514",,"PDT000589859.1","2019-09-20T21:28:58Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",25,30,"SAMN12343084",,"aac(3)-IId,aac(6')-Ib-cr5,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-5,blaOXA-1,blaOXA-181,blaTEM-1,ble,catB3,dfrA12,dfrA17,mph(A),qacEdelta1,qnrS1,rmtB1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00026855",,"PDT000589860.1","2019-09-20T21:28:58Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",4,22,"SAMN12343004",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00026943",,"PDT000589866.1","2019-09-20T21:28:59Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",7,11,"SAMN12343002",,"aac(3)-IId,aac(6')-Ib-cr5,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-5,blaOXA-1,blaTEM-1,ble,catB3,dfrA12,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00005010",,"PDT000589875.1","2019-09-20T21:29:01Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",2,20,"SAMN12342853",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00026873",,"PDT000590005.1","2019-09-20T21:29:25Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",17,29,"SAMN12342921",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaNDM-7,blaOXA-1,blaTEM-1,ble,catB3,dfrA17,qacEdelta1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00003566",,"PDT000590044.1","2019-09-20T21:29:33Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",2,18,"SAMN12342883",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00005025",,"PDT000590080.1","2019-09-20T21:29:39Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",2,20,"SAMN12342911",,"aac(3)-IId,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaCTX-M-15,blaEC,blaOXA-1,blaOXA-181,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,qnrS1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AUSMDU00034386",,"PDT000618831.1","2019-10-28T03:37:31Z","Australia",,"clinical","Homo sapiens","PDS000006918.52",26,30,"SAMN12768773",,"aadA5,blaCMY-2,blaEC,dfrA17,qacEdelta1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","HICF71",,"PDT000136053.2","2016-06-27T22:13:26Z","United Kingdom: Oxford","blood","clinical","Homo sapiens","PDS000035280.14",31,10,"SAMN04357683",,"aac(3)-IIa,aac(6')-Ib,aac(6')-Ib-cr,aadA5,blaCTX-M-15,blaEC,blaOXA-1,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","HICF203",,"PDT000136115.2","2016-06-27T22:13:29Z","United Kingdom: Oxford","blood","clinical","Homo sapiens","PDS000035280.14",28,28,"SAMN04357625",,"aac(3)-IIa,aac(6')-Ib,aac(6')-Ib-cr,aadA5,blaCTX-M-15,blaEC,blaOXA-1,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000202645.2","2017-04-14T20:05:24Z","Germany",,"clinical","Homo sapiens","PDS000035280.14",26,34,"SAMEA3180319",,"aac(3)-IIa,aac(6')-Ib,aac(6')-Ib-cr,blaCTX-M-15,blaEC,blaOXA-1,catA2","PDG000000004.1583"
"E.coli and Shigella","HVM1299",,"PDT000205220.2","2017-04-25T20:42:26Z","Spain","Abdominal abscess","clinical","Homo sapiens","PDS000035280.14",5,42,"SAMEA1486617",,"aac(6')-Ib,aac(6')-Ib-cr,blaCTX-M-15,blaEC,blaOXA-1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","HVM3017",,"PDT000205228.2","2017-04-25T20:42:29Z","Spain","urine","clinical","Homo sapiens","PDS000035280.14",5,45,"SAMEA1486643",,"aac(6')-Ib,aac(6')-Ib-cr,blaCTX-M-15,blaEC,blaOXA-1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425565.1","2018-12-28T17:00:40Z","Netherlands",,"clinical","Homo sapiens","PDS000035280.14",16,26,"SAMEA4427908",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425642.1","2018-12-28T17:00:53Z","Netherlands",,"clinical","Homo sapiens","PDS000035280.14",2,36,"SAMEA4427985",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425661.1","2018-12-28T17:00:57Z","Netherlands",,"clinical","Homo sapiens","PDS000035280.14",2,38,"SAMEA4428004",,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA,blaOXA-1,catB3","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425666.1","2018-12-28T17:00:58Z","Netherlands",,"clinical","Homo sapiens","PDS000035280.14",4,9,"SAMEA4428009",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000425854.1","2018-12-28T17:01:30Z","Netherlands",,"clinical","Homo sapiens","PDS000035280.14",27,35,"SAMEA4428256",,"aac(3)-IIa,aac(6')-Ib-cr,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1","PDG000000004.1583"
